ID,Name,Category,Conformity,Laenderkennung,Declaration owner,Registrierungsnummer,Bezugsgroesse,Reference,Flaechengewicht (kg/m2),Density (kg/m3),Schichtdicke (m),Laengengewicht (kg/m),Stueckgewicht (kg),Umrechungsfaktor auf 1kg,biogener Kohlenstoffgehalt in kg,GWPtotal (A1),GWPtotal (A1-A3),GWPtotal (A2),GWPtotal (A3),GWPtotal (A4),GWPtotal (A5),GWPtotal (B1),GWPtotal (B2),GWPtotal (B3),GWPtotal (B4),GWPtotal (B5),GWPtotal (B6),GWPtotal (B7),GWPtotal (C1),GWPtotal (C2),GWPtotal (C3),GWPtotal (C4),GWPbiogenic,GWPfossil,GWPtotal
299cd856-c220-4b82-910d-60c91e035c7d,Access manager 92 90 Wall,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','DIN EN 15804+A2' / 'ISO 14025',DE,dormakaba International Holding GmbH,EPD-DOR-20210012-CCA2-EN,1,pcs.,,,,,11.676,,,,47.586,,,0.102,3.17,,,,,,328.0,,0.0,0.0383,0.144,0.028,1.4121286,376.6651,379.0683
0dec19c7-53db-4cb9-bbba-4d44d3da62a9,"Acetylated wood (1 m3, 510 kg/m3)",'Holz' / 'Modifiziertes Holz' / 'Acetyliertes Holz','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,510.0,,,,,,,230.2882945,,,,,,,,,,,,,1.8941413,783.847235,,2.3264665,1013.2689074,1016.0296708
2167f54e-5f16-4274-9d65-20a6e7b621ff,Acrylate sealing compound,'Kunststoffe' / 'Dichtmassen' / 'Acrylat','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,3.2353631,,,,,,,,,,,,,0.0046454,2.1890092,,0.0152081,5.4127991,5.4290177
c71cd5b5-b766-470f-a04b-4f39408777e9,Acrylic bath and shower tub,'Gebäudetechnik' / 'Sanitär' / 'Dusch- und Badewannen','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,4.2716985,,,,,,,,,,,,,0.0080309,3.1578954,0.0008988,-0.259709,7.6965559,7.4385235
2556af6f-0e61-42f4-9bca-8bd35c7521e0,"Acrylic bathtubs, shower trays and bath panels",'Gebäudetechnik' / 'Sanitär' / 'Dusch- und Badewannen','DIN EN 15804+A2' / 'ISO 14025',GLO,DURAVIT AG,EPD-DUR-20210239-IBC1-DE,1,qm,17.91,,0.004,,,,,71.9,,1.67,4.17,,,,,,,,,,0.0,2.29,0.0,27.2,-0.338087,107.56,107.23
2deb4078-5323-4785-ad2a-913eb66dcf5d,Adhesive for gypsum board,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Kleber und Klebemörtel','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,1000.0,,,,,,,0.1068521,,,,,,,,,,,,,0.0042601,,0.0166149,0.0003616,0.1271615,0.1277271
60e7796e-cd49-4d03-a930-014271b30144,Admonter solid timber multi-layer products,'Holz' / 'Holzböden' / 'Mehrschichtig modulare Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',AT,STIA Holzindustrie GmbH,EPD-STI-20210176-IBC1-DE,1,qm,8.125,,,,,8.125,,,-7.6822823,,,,,,,,,,,,0.0,0.0231946,12.5537278,0.0,-0.0018361,4.8704926,4.8946401
4c009f04-44e1-42e3-a32e-4929294debab,Adobe,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Lehmsteine','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,1200.0,,,,,,,98.0970989,,,,,,,,,,,,,4.8264735,4.3555692,,0.2575754,106.8530443,107.2791416
c5310f2b-23a1-4059-ba25-80d9b3e933f5,Aerated concrete P2 04 non-reinforced,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Porenbeton','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,380.0,,,,,,,191.0173379,,,,,,,,,,,,0.1180227,1.6545059,2.7725128,,0.1857037,195.188749,195.5623792
f1e6c40e-3f2e-4435-9fd8-abc2dd96c38c,Aerated concrete P4 05 non-reinforced,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Porenbeton','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,472.0,,,,,,,232.1696193,,,,,,,,,,,,0.1465966,2.0550704,3.4437528,,0.2134113,237.3780442,237.815039
45e2894f-09e7-4152-a4bd-8a13f6d5b0c3,Aerated concrete P4 05 reinforced,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Porenbeton','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,500.0,,,,,,,263.3218421,,,,,,,,,,,,0.1595297,2.2493279,3.549785,,0.2713799,268.7528433,269.2804848
01f45a03-460d-4e55-b5c9-72d3e8eda18e,Aerated concrete granulate,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Porenbeton','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,400.0,,,,,,,5.7223812,,,,,,,,,,,,0.1208559,1.7040363,2.8414192,,-0.1443936,10.3886462,10.3886926
d6a6a07b-4191-4055-80e7-f1cf99f0b246,Air conditioning system (per 1 kW),'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Klimatisierung/Kältemaschinen','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,pcs.,,,,,,,,,46.4184524,,,,,,,,,,,,,0.1450243,2.9280644,0.4362607,0.3956768,49.4563327,49.9278018
40edb030-3b81-47f6-a24f-acd8b2be0d20,Air ventilation duct (zinc coated steel plate),'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Zubehör','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,3.0645317,,,,,,,,,,,,,0.0110085,0.0,0.0017975,0.0015952,3.0743331,3.0773377
fd6ae0fa-4d2d-4005-9759-909e508751ab,Airium cement-based insulation foam,'Dämmstoffe' / 'Ortschaum' / 'Mineralisch','DIN EN 15804+A2' / 'ISO 14025',RER,Holcim (Deutschland) GmbH,EPD-HOC-20220204-IBD1-EN,1,m3,,100.0,,,,,,,40.6884752,,,4.9548791,0.0673798,-19.9019,,,,,,,0.3957938,0.9765991,0.8774661,0.5088751,0.0,28.5557922,28.5675683
d409739a-ae3c-4005-8a26-d55fccc1d9e5,Aluminium FC Facade System - Kalzip®,'Metalle' / 'Aluminium' / 'Aluminiumprofil','DIN EN 15804+A2' / 'ISO 14025',DE,Kalzip GmbH,EPD-KAL-20230028-IBC1-DE,1,qm,4.97,2720.0,0.03,,,0.2,,,16.2,,,,1.39,,,,,,,,0.000495,0.0264,0.16,0.0,0.01,17.804795,17.776895
7290c768-0a2c-4503-bd81-a7c27edc4541,Aluminium Standing Seam Roofing and Wall Cladding System - Kalzip®,'Metalle' / 'Aluminium' / 'Aluminiumprofil','DIN EN 15804+A2' / 'ISO 14025',DE,Kalzip GmbH,EPD-KAL-20230027-IBC1-DE,1,qm,13.97,,0.265,,,0.07,,,24.5,,,,0.377,,,,,,,,0.0011,0.0896,3.27,0.123,0.0,28.3718,28.3607
d6736232-1016-46ab-a3f7-acade10da5d3,Aluminium billets,'Metalle' / 'Aluminium' / 'Gussteile aus Aluminium','DIN EN 15804+A2' / 'ISO 14025',EU-27,Aluminium GmbH Nachrodt,EPD-ALU-20210069-IBB1-DE,1,kg,,2700.0,,,,1.0,,,1.895937,,,,,,,,,,,,0.0,0.00303,0.0,0.00247,0.0153034,1.8949737,1.901437
4b3adfcf-18b6-43fd-ad5b-ff9781bc081f,"Aluminium casement frame section, thermally separated, powder coated",'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Aluminium thermisch getrennt','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m,,,,1.51,,,,,17.4456831,,,,,,,,,,,,,0.006255,0.5877228,,0.0353433,18.000202,18.0396609
1eafa155-86f6-43bb-9112-04d8c910fb58,Aluminium covered balcony doors and entrance doors outward / inward opened 55 mm sash (BYKO ? DA55),'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Holz','EN 15804+A2' / 'ISO 14025',LV,Bitus Latvia SIA,EPD-Kiwa-EE-000126-EN (Rev.1_30.05.2024),1,qm,42.071,,0.055,,,,,13.0,,3.88,9.72,,,,,,,,,,0.0,0.661,34.4,0.186,-38.026678,98.81,61.847
b8a0bde5-ddc1-4e2d-9e70-e4afd00c8317,Aluminium covered windows / fixed windows outward opened 75 mm sash (BYKO ? WA75),'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Holz-Metallfenster','EN 15804+A2' / 'ISO 14025',LV,Bitus Latvia SIA,EPD-Kiwa-EE-000122-EN (Rev.1_29.05.2024),1,qm,50.591,,0.075,,,,,6.82,,4.25,14.0,,,,,,,,,,0.0,39.7,0.223,-40.5,-44.32917,67.4254,24.493
dcf5b70b-2cb1-43d9-8a07-2b64f7f48f9c,Aluminium covered windows outward opened 55 mm sash (BYKO ? WA55),'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Holz-Metallfenster','EN 15804+A2' / 'ISO 14025',LV,Bitus Latvia SIA,EPD-Kiwa-EE-000120-EN (Rev.1_29.05.2024),1,qm,41.508,,0.055,,,,,5.9,,3.89,13.7,,,,,,,,,,0.0,0.676,36.6,0.19,-40.629674,99.9505,60.956
3a548942-ca32-479f-9efc-e60fafc7925b,Aluminium covered windows outward opened 65 mm sash (BYKO ? WA65),'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Holz-Metallfenster','EN 15804+A2' / 'ISO 14025',LV,Bitus Latvia SIA,EPD-Kiwa-EE-000121-EN (Rev.1_29.05.2024),1,qm,42.704,,0.065,,,,,2.65,,4.06,13.7,,,,,,,,,,0.0,0.7,38.3,0.197,-42.423617,100.4542,59.607
682a260a-06da-40c4-9e54-b2ffd7486427,Aluminium extrusion billets,'Metalle' / 'Aluminium' / 'Gussteile aus Aluminium','DIN EN 15804+A2' / 'ISO 14025',DE,Höfer Metall Technik GmbH & Co KG,EPD-HFE-20220035-IBA1-DE,1,kg,,2700.0,,,,,,,1.03,,,,,,,,,,,,0.0,0.00302,0.0,0.00242,0.0025814,1.03544,1.03544
a665af6b-a140-47a9-bb0d-c5c2b70f8c28,Aluminium foil (d=0.1 mm),'Metalle' / 'Aluminium' / 'Aluminiumfolie','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,0.28,,,,,,,,3.1891205,,,,,,,,,,,,,0.0011928,0.0,,0.005663,3.1840419,3.1903133
d0e0f205-2f4d-4c7f-b63a-23a9abd6e60a,"Aluminium frame profile, powder coated",'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Aluminium','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m,,,,1.02,,,,,13.2354888,,,,,,,,,,,,,0.0043453,0.0,,0.0338961,13.2031633,13.2398341
c104fddf-7504-4b2a-9b9f-a706191ee5aa,"Aluminium frame section, thermally separated, powder coated",'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Aluminium thermisch getrennt','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m,,,,1.43,,,,,16.171074,,,,,,,,,,,,,0.0058801,0.6931439,,0.0314987,16.8346632,16.8700981
f18ac191-cfcc-4068-a6c5-38ba25442d9b,Aluminium mullion-transom system,'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Aluminium thermisch getrennt','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m,,,,5.7,,,,,56.1101812,,,,,,,,,,,,,0.0235583,3.4167425,,0.1423254,59.3966523,59.550482
d6165976-4580-4ecb-9168-3f62de9d5022,Aluminium mullion-transom system with triple glazing,'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Aluminium thermisch getrennt','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,16.5,,,,,,,,124.1006593,,,,,,,,,,,,,0.1471009,6.1945819,0.4652173,0.3048321,130.5183485,130.9075594
c5982fc9-a486-4f00-82a2-59985d8ab196,Aluminium profiles,'Metalle' / 'Aluminium' / 'Aluminiumprofil','DIN EN 15804+A2' / 'ISO 14025',RER,Hilti Aktiengesellschaft,EPD-HIL-20240323-IBA1-EN,1,kg,,2.7,,,,,,,6.4936098,,,,,,,,,,,,,0.0119863,0.2938257,0.0059102,0.0431888,6.5954954,6.805332
033230cf-3534-40b5-8ea1-f1545caa9209,"Aluminium profiles for windows, doors, and facades - FEAL d.o.o. - Aluminium profiles for doors (anodized)",'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Aluminium','EN 15804+A2',BA,FEAL d.o.o.,EPD-FAP-57.0,1,m,,726.06,,5.22,,,,,43.91,,,0.0438,0.83,,0.00036,0.0422,0.0,0.0,0.0,0.0,0.0,0.0449,0.75,0.00382,0.121441,45.435472,45.62508
c0068838-fc05-4cfe-a9cb-d80c17137eaf,"Aluminium profiles for windows, doors, and facades - FEAL d.o.o. - Aluminium profiles for facades (anodized)",'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Aluminium','EN 15804+A2',BA,FEAL d.o.o.,EPD-FAP-57.0,1,m,,2700.0,,3.08,,,,,52.08,,,0.0515,1.02,,7.2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,0.29,0.00466,0.1415195,53.3594066,53.4987672
ddbe075c-7cf0-41bb-a366-c33ad358bd2c,"Aluminium profiles for windows, doors, and facades - FEAL d.o.o. - Aluminium profiles for facades (blank)",'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Aluminium','EN 15804+A2',BA,FEAL d.o.o.,EPD-FAP-57.0,1,m,,2700.0,,22.09,,,,,178.3,,,0.18,3.49,,7.2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1.0,0.016,0.4551535,182.2365066,183.1660072
1c52eac7-dfa2-4050-963c-061527558bcf,"Aluminium profiles for windows, doors, and facades - FEAL d.o.o. - Aluminium profiles for windows (anodized)",'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Aluminium','EN 15804+A2',BA,FEAL d.o.o.,EPD-FAP-57.0,1,m,,2700.0,,3.08,,,,,24.94,,,0.0246,0.49,,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0252,0.14,0.00223,0.0620747,25.5322,25.64003
6e32e0ee-d5f1-45eb-97cf-5b0f5352e79f,"Aluminium profiles for windows, doors, and facades - FEAL d.o.o. - Aluminium profiles for windows (blank)",'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Aluminium','EN 15804+A2',BA,FEAL d.o.o.,EPD-FAP-57.0,1,m,,2700.0,,3.08,,,,,24.93,,,0.0246,0.49,,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0252,0.14,0.00223,0.0620747,25.5222,25.63003
3feca796-791b-46d3-8160-95ef243ffb9d,Aluminium section,'Metalle' / 'Aluminium' / 'Aluminiumprofil','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,2700.0,,,,,,,10.8969272,,,,,,,,,,,,,0.0042601,0.0,,-0.0157434,10.9147011,10.9011873
143a4df2-563e-4ef9-b75b-90e1cf9f7ef9,Aluminium sheet,'Metalle' / 'Aluminium' / 'Aluminiumbleche','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,2700.0,,,,,,,10.7706954,,,,,,,,,,,,,0.0042601,0.0,,0.0436494,10.7292972,10.7749555
777e13ee-a0b5-4cef-82d4-5c5d6b28db0f,"Aluminium wing sash profile, powder coated",'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Aluminium','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m,,,,0.98,,,,,12.71645,,,,,,,,,,,,,0.0041749,0.0,,0.0325668,12.6853922,12.7206249
0cb92770-9007-48c6-bc03-466af8894419,"Aluminum profile, mill finish",'Metalle' / 'Aluminium' / 'Aluminiumprofil','DIN EN 15804+A2' / 'ISO 14025',DE,Höfer Metall Technik GmbH & Co KG,EPD-HFE-20220036-IBA1-DE,1,kg,,2700.0,,,,1.0,,,1.9315324,,,,,,,,,,,,0.0,0.0030241,0.0,0.0024192,0.0061629,1.9293649,1.9369756
30815c46-9429-48ca-8bd1-fd8a30f00ddc,Aluminum slugs,'Metalle' / 'Aluminium' / 'Gussteile aus Aluminium','DIN EN 15804+A2' / 'ISO 14025',DE,Aluminium-Werke Wutöschingen AG & Co. KG,EPD-AWW-20230266-IBA2-DE,1,kg,,2699.0,,,,,,,7.2854316,,,,,,,,,,,,0.0,0.0030297,0.0,0.0023925,0.0126712,7.2769309,7.2908538
edaa8643-82ac-4661-a163-dbd020e142ba,Aluminum slugs from circuit boards,'Metalle' / 'Aluminium' / 'Gussteile aus Aluminium','DIN EN 15804+A2' / 'ISO 14025',DE,Aluminium-Werke Wutöschingen AG & Co. KG,EPD-AWW-20230489-IBA2-DE,1,kg,,2699.0,,,,,,,3.4440342,,,,,,,,,,,,0.0,0.0030297,0.0,0.0023925,0.0059647,3.4427415,3.4494564
29a2e1c9-fcde-4957-b39b-165400a2e7ee,Ammonia (R717),'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Kältemittel','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,2.4648137,,,,,0.0,,,,,,,,,,,0.0251898,2.4390076,2.4648137
7b06ebcb-bf35-4ce0-8562-04a31cc7a315,Amorim Wise Cork Pure PU PF,'Holz' / 'Holzböden' / 'Mehrschichtig modulare Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',PT,"Amorim Revestimentos, S. A.",EPD-ACF-20220041-ICA1-EN,1,qm,2.1,525.0,0.004,,,,,,-2.66,,,0.161,0.937,,0.113,,,,,,0.0,0.0174,3.41,3.61,7.0926556,2.0629,5.5884
23fa4545-cd2a-4faa-85c4-ed0429c97fbd,Amorim Wise Cork Pure UV,'Holz' / 'Holzböden' / 'Mehrschichtig modulare Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',PT,"Amorim Revestimentos, S. A.",EPD-ACF-20220040-ICA1-EN,1,qm,2.17,542.0,0.004,,,,,,-2.46,,,0.166,0.938,,0.113,,,,,,0.0,0.018,3.51,3.72,7.302658,2.3735,6.005
96045987-0862-4f29-b4ec-798c2e14f23a,Anhydrite (CaSO4),'Mineralische Baustoffe' / 'Bindemittel' / 'Gips','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,0.0923379,,,,,,,,,,,,,,,,0.0005851,0.0917232,0.0923379
b4d0be41-91e4-4aba-967f-08ec144485e3,Annealed wire rod,'Metalle' / 'Stahl und Eisen' / 'Stahlprofile','DIN EN 15804+A2' / 'ISO 14025',AT,voestalpine AG,EPD-VOE-20230104-IBC2-EN,1,kg,,7850.0,,,,,,,2946.555707,,,,,,,,,,,,0.0,3.0240698,0.0,2.4191838,16.5339263,2934.4427562,2951.9989607
e94ae9c2-44a3-4621-8ea0-3994ae271c50,Anodization of aluminium,'Metalle' / 'Oberflächenbehandlung und Beschichtung von Metallen' / 'Anodisieren von Aluminium','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,1.0,,,,,,,,5.8709114,,,,,,,,,,,,,,,,0.0421475,5.8274563,5.8709114
b974b2f9-967e-4356-80ae-d7feeb4f0d46,Application coating silicone paint,'Beschichtungen' / 'Fassadenfarben' / 'Silikonharz','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,1.4134825,,,,0.0122466,,,,,,,,,0.0042601,,0.0166149,0.0145846,1.4300257,1.4466041
d0f21725-9c8e-41b7-9e38-83878b95930b,Application coating water based glaze (facade),'Beschichtungen' / 'Lacke und Lasuren' / 'Lacksysteme Holzfassade','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,2.9456581,,,,0.0115716,,,,,,,,,0.0034059,0.8353438,,0.0449101,3.7500317,3.7959795
20043853-b153-484a-80c4-dd1bf1cb76e3,"Application coating, silicate dispersion paint",'Beschichtungen' / 'Fassadenfarben' / 'Silikat-Dispersion','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,1.4933108,,,,0.0135002,,,,,,,,,0.0042601,,0.0166149,0.0392508,1.4870969,1.527686
b4a1a7a4-d5b2-4abe-85d8-88506b234a4d,"Application intermediate coating water based (windows, white)",'Beschichtungen' / 'Lacke und Lasuren' / 'Lacksysteme Holzfenster','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,2.0599204,,,,0.0084858,,,,,,,,,0.0034059,0.7832263,,-0.3642562,3.2182208,2.8550385
b0b25f5c-0982-4f75-b75b-bb28f5807b64,"Application paint emulsion, interior, wear resistant",'Beschichtungen' / 'Innenbeschichtungen' / 'Innenfarben','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,2.626981,,,,0.0154288,,,,,,,,,0.0042601,,0.0166149,0.0336226,2.6285514,2.6632848
849af6c4-050a-4119-9bb4-9dd64a7a86fc,"Application primer emulsion, dispersion paint",'Beschichtungen' / 'Grundierungen' / 'Grundierungen Farben und Putze','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,0.9278343,,,,0.0154288,,,,,,,,,0.0042601,,0.0166149,0.0284792,0.9346918,0.9641381
b1964649-fd26-49d3-9aca-464fe807f2b2,"Application primer emulsion, silicate dispersion paint",'Beschichtungen' / 'Grundierungen' / 'Grundierungen Farben und Putze','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,0.8530934,,,,0.0154288,,,,,,,,,0.0042601,,0.0166149,0.0317236,0.8570374,0.8893971
152ff22b-522e-400e-baee-812a9c6443d9,"Application primer water based (windows, white)",'Beschichtungen' / 'Lacke und Lasuren' / 'Lacksysteme Holzfenster','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,1.9797636,,,,0.0081001,,,,,,,,,0.0034059,0.7832263,,-0.1946063,2.9681553,2.7744959
d65bcb46-9e34-4e5a-ae09-c5d427674522,Application top coat on metals (solvent based),'Metalle' / 'Oberflächenbehandlung und Beschichtung von Metallen' / '(Nass-) Lackieren von Metallen','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,0.21,,,,,,,,2.3683619,,,,,,,,,,,,,0.0007799,0.1436064,,-0.0112463,2.5235322,2.5127482
4c02661d-8255-489e-91e7-f23191539ed9,Application top coat on metals (water based),'Metalle' / 'Oberflächenbehandlung und Beschichtung von Metallen' / '(Nass-) Lackieren von Metallen','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,0.29,,,,,,,,2.0875268,,,,,,,,,,,,,0.0010771,0.2477764,,-0.0440006,2.3797205,2.3363802
7653ae94-db9b-4576-a189-80ba83b1a7a9,Application top coat powder,'Metalle' / 'Oberflächenbehandlung und Beschichtung von Metallen' / 'Pulverbeschichten','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,0.18,,,,,,,,3.9141652,,,,,,,,,,,,,0.0006685,0.2049606,,0.1212365,3.9976279,4.1197943
10c87a16-01f1-4948-9d52-45e364d28534,Application top coating water based (facade),'Beschichtungen' / 'Lacke und Lasuren' / 'Lacksysteme Holzfassade','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,2.8708673,,,,0.0115716,,,,,,,,,0.0034059,0.8353438,,0.0382237,3.6817967,3.7211886
b98e2a9b-fc58-44a5-af19-149f560bee8d,"Application top-coating water based (windows, white)",'Beschichtungen' / 'Lacke und Lasuren' / 'Lacksysteme Holzfenster','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,1.9797636,,,,0.0081001,,,,,,,,,0.0034059,0.7832263,,-0.1946063,2.9681553,2.7744959
8c5e949d-1b5e-4dc6-b6ae-bfc8e6c863ce,"Applicationpaint emulsion, dispersion paint",'Beschichtungen' / 'Fassadenfarben' / 'Dispersion','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,2.1536749,,,,0.0115716,,,,,,,,,0.0042601,,0.0166149,0.0462324,2.1387244,2.1861214
9b123d4c-29d6-41fb-a5a1-affc6c683967,AquaproofX® 1,'Metalle' / 'Stahl und Eisen' / 'Stahlbleche','EN 15804+A2' / 'ISO 14025',EU-27,an.kox GmbH,EPD-Kiwa-EE-153407-EN,1,qm,5.3,,0.0015,,,,,14.8604919,,0.0772481,0.2078865,,,,,,,,,,0.0,0.0455002,0.3573807,0.0021729,-0.2343335,15.7640592,15.5506802
b946d5e8-dd2f-42b2-a6cf-bbf4fd318c6d,ArmaFlex Ultima insulation for industrial and building installation,'Dämmstoffe' / 'Kautschuk' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',RER,Armacell GmbH,EPD-ARM-20200218-IBB1-EN,1,m3,,57.5,,,,0.017,,,231.0,,,3.7,40.0,,,,,,,,,0.268,149.0,,1.627979,421.966,423.968
17563d7b-443c-4c1b-84f9-27026241c0b9,ArmaPET® Eco50,'Dämmstoffe' / 'Polyethylen' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',RER,Armacell International S.A.,EPD-ARM-20220389-IBA1-EN,1,m3,,50.0,,,,,,,34.7902,,,1.978,6.220846,,,,,,,,0.0544058,0.1877,1.63115,5.9600075,0.0,50.2814,50.8223093
514d0f56-13d8-45a3-9267-01be064d6ce3,Artificial stone slab (epoxy-resin bound),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Kunststein','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,52.0,,,,,,,,26.3535837,,,18.5341794,,,,,,,,,0.0171305,0.2415611,0.4028168,0.0,0.4577481,45.0678748,45.5492715
2a26078b-9770-4568-bd29-57b847b60e60,Asanto universal clay plaster,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Putz und Putzmörtel','EN 15804+A2 (EF 3.0)',DE,Asanto Lehmbaustoffe Thomas Hagelstein,UPD_LPM_ASAN 2024001_PKRÜ5-DE,1,kg,,1880.0,,,,,,0.0003563,0.0017204,0.0008612,0.0005028,,,,,,,,,,3.24e-05,,1.86e-05,,-1.2e-06,0.0038236,0.0017714
85e76e87-fc16-4fd5-80ed-a07fa5767f56,Asphalt binder,'Mineralische Baustoffe' / 'Asphalt' / 'Asphaltbinder','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,210.0,,,,,,,,0.0949903,,,,0.0007693,,,,,,,,0.0006963,,,,-0.0001559,0.0962938,0.0964558
9795c91c-0918-46fa-8a51-47deb180c271,Asphalt supporting layer,'Mineralische Baustoffe' / 'Asphalt' / 'Tragschichten','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,2350.0,,,,,,,0.0837762,,,,0.0006819,,,,,,,,0.0006963,,,,-0.0002321,0.0850693,0.0851543
c6f77799-ed43-4ec4-bfc3-0759e41b60ca,Asphalt surface layer,'Mineralische Baustoffe' / 'Asphalt' / 'Tragschichten','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,0.0942946,,,,0.0008917,,,,,,,,0.0006963,,,,-0.0001482,0.0957052,0.0958825
